Name,Address,Bedroom,Bathroom,Total_area,Price
Dijual Unit 2 Bedroom di Residence 8 Senopati,"Kebayoran Baru, Jakarta Selatan",2,2,170 m²," 6,400,000,000"
Dijual Cepat 2+1 Bedroom Somerset Kencana Pondok Indah,"Pondok Indah, Jakarta Selatan",2,2,128 m²," 3,500,000,000"
Dijual Apartemen 4 Bedroom District 8 Senopati,"Kebayoran Baru, Jakarta Selatan",4,4,228 m²," 16,000,000,000"
"DIJUAL Pearl Garden Resort Apartment, the Perfect Place to Stay","Gatot Subroto, Jakarta Selatan",2,2,200 m²," 9,000,000,000"
Dijual Unit Bagus 3 Bedroom 160 m2 di Kemang Village Residence,"Kemang, Jakarta Selatan",3,3,160 m²," 4,800,000,000"
4673-AH AVAILABLE 1 APARTEMEN METRO SUNTER FULL FURNISHED 2BR HARGA MI,"Sunter, Jakarta Utara",2,2,72 m²," 650,000,000"
4692-FS/HA DIJUAL APARTEMENT GADING NIAS TWR ALAMANDA,"Kelapa Gading, Jakarta Utara",2,1,35 m²," 240,000,000"
Green Pramuka tower chrysant studio furnish sudah balik nama,"Cempaka Putih, Jakarta Pusat",1,1,21 m²," 270,000,000"
Green Pramuka tower chrysant 2br furnish sudah balik nama,"Cempaka Putih, Jakarta Pusat",2,1,33 m²," 420,000,000"
Green Pramuka tower chrysant 2br furnish plus balik nama,"Cempaka Putih, Jakarta Pusat",2,1,33 m²," 420,000,000"
Green Pramuka tower bougenville 2br furnish sudah balik nama,"Rawa Sari, Jakarta Pusat",2,1,33 m²," 450,000,000"
Green Pramuka tower chrysant lt 23 2br kosongan plus balik nama,"Cempaka Putih, Jakarta Pusat",2,1,33 m²," 380,000,000"
Green Pramuka tower baru 2br full furnished sudah balik nama,"Cempaka Putih, Jakarta Pusat",2,1,33 m²," 450,000,000"
Green Pramuka tower mall 2br full furnished sudah balik nama,"Cempaka Putih, Jakarta Pusat",2,1,33 m²," 450,000,000"
Green Pramuka tower chrysant 2br kosongan sudah balik nama,"Cempaka Putih, Jakarta Pusat",2,1,33 m²," 380,000,000"
Green Pramuka tower chrysant 2br kosongan sudah balik nama,"Cempaka Putih, Jakarta Pusat",2,1,33 m²," 380,000,000"
Green Pramuka tower baru 2br full furnished sudah balik nama,"Cempaka Putih, Jakarta Pusat",2,1,33 m²," 420,000,000"
Green Pramuka tower chrysant 2br full furnished sudah balik nama,"Cempaka Putih, Jakarta Pusat",2,1,33 m²," 420,000,000"
Monteverde 6 Br Semi Furnish Siap Huni Double Private Lift,"Kuningan, Jakarta Selatan",6,6,460 m²," 31,000,000,000"
Apartemen Ascott Jakarta Pusat,"Tanah Abang, Jakarta Pusat",3,2,162 m²," 4,250,000,000"
Harga Paling Murah 4bed+Study Room Size 385m2 Furnished di Pakubuwono Signature,"Kebayoran Baru, Jakarta Selatan",4,4,385 m²," 19,500,000,000"
DIJUAL APARTEMEN TRANSPARK CIBUBUR,"Cibubur, Jakarta Timur",1,1,22 m²," 500,000,000"
"Dijual Apartemen Fatmawati City Center, Cilandak","Cilandak, Jakarta Selatan",2,1,71 m²," 3,300,000,000"
Dijual Apartemen Senopati Suites,"Kebayoran Baru, Jakarta Selatan",2,2,135 m²," 6,000,000,000"
Dijual Apartemen Green Central City,"Taman Sari, Jakarta Barat",2,1,60 m²," 1,100,000,000"
Dijual Apartemen Tokyo Pik2 Studio Lowzone view taman  250jt,"Pantai Indah Kapuk, Jakarta Utara",1,1,21 m²," 250,000,000"
LE PARC   Thamrin 9,"Thamrin, Jakarta Pusat",4,4,1200 m²," 19,500,000,000"
"Apartemen siap huni, lokasi strategi-strategi","Pulo Gadung, Jakarta Timur",2,1,42 m²," 842,200,000"
Dijual Apartemen 1 Park Avenue Gandaria 3BR 177m2 New Best View At Kebayoran Lama Jak...,"Kebayoran Lama, Jakarta Selatan",3,2,177 m²," 6,350,000,000"
"Dijual Apartemen Taman Rasuna,2br, fully furnished, view podium dan epicentrum","Kuningan, Jakarta Selatan",2,2,74 m²," 1,400,000,000"
"Dijual Verde Two, Luxury Apartmen, Special Price, Terra Verde, 2br, Kuningan","Kuningan, Jakarta Selatan",2,1,177 m²," 8,900,000,000"
"Dijual Verde Apartmen, Sky Garden, 3BR, Unit Bagus, Modern Design,Kuningan","Kuningan, Jakarta Selatan",3,2,310 m²," 12,100,000,000"
"Dijual Setiabudi Sky Garden, 2BR, Fully furnished, siap huni","SetiaBudi, Jakarta Selatan",2,1,79 m²," 3,000,000,000"
"Dijual Verde Two, Newly Fully Furnished,3BR, Kuningan, Jakarta Selatan","Kuningan, Jakarta Selatan",3,2,211 m²," 13,700,000,000"
"KUNINGAN – APARTEMEN VERDE TWO, 3 BR LANTAI TINGGI, APARTEMEN MEWAH","Kuningan, Jakarta Selatan",3,3,190 m²," 9,500,000,000"
Dijual Apartemen Green Palm type studio dengan harga murah,"Cengkareng, Jakarta Barat",1,1,21 m²," 320,000,000"
JUAL RUGI   HAMILTON 1PARK AVENUE 3 BR 1PARK AVENUE at Gandaria,"Gandaria, Jakarta Selatan",3,2,177 m²," 6,500,000,000"
"Dijual Verde Two, Newly Fully Furnished,3BR, Kuningan, Jakarta Selatan","Kuningan, Jakarta Selatan",3,2,211 m²," 13,700,000,000"
JUAL RUGI   HAMILTON 1PARK AVENUE 3 BR 1PARK AVENUE at Gandaria,"Gandaria, Jakarta Selatan",3,2,177 m²," 6,500,000,000"
Apartemen Cukup LIMA JUTA langsung AKAD,"Kelapa Gading, Jakarta Utara",2,1,42 m²," 847,000,000"
Dijual Apartemen 1 Park Avenue Gandaria 3BR 177m2 New Best View At Kebayoran Lama Jak...,"Kebayoran Lama, Jakarta Selatan",3,2,177 m²," 6,350,000,000"
Di Jual Apartemen Connecting to Mall di Kemang JakSel,"Kemang, Jakarta Selatan",1,1,38 m²," 1,200,000,000"
Apartmen Basura 2 kamar tidur dekat tol becakayu,"Cipinang, Jakarta Timur",2,1,34 m²," 750,000,000"
APARTEMEN GREEN PRAMUKA CITY 2 BEDROOM FULL FURNISHED,"Cempaka Putih, Jakarta Pusat",2,1,33 m²," 425,000,000"
apartemen murah cantik daerah strategis,"Kuningan, Jakarta Selatan",1,1,34 m²," 565,000,000"
DIJUAL APARTEMEN DI GADING NIAS JAKARTA UTARA,"Kelapa Gading, Jakarta Utara",2,1,35 m²," 275,000,000"
Apartemen Windsor Puri Indah,"Puri Indah, Jakarta Barat",2,2,111 m²," 3,000,000,000"
Apartemen Simprug Indah 3 Bedroom,"Kebayoran Lama, Jakarta Selatan",3,2,117 m²," 1,800,000,000"
APART GREEN PRAMUKA 2KAMAR TIDUR NOFURNIS JUAL DAN BIAYA BALIK NAMA,"Cempaka Putih, Jakarta Pusat",2,1,33 m²," 330,000,000"
GREEN PRAMUKA 2BEDROOM TDK FURNISH SELL & NEW BALIK NAMA,"Cempaka Putih, Jakarta Pusat",2,1,33 m²," 450,000,000"
JUAL GREEN PRAMUKA MALL 2KAMAR TIDUR FURNIS MURAH,"Cempaka Putih, Jakarta Pusat",2,1,33 m²," 325,000,000"
JUAL APART GREEN PRAMUKA 2KAMAR TIDUR FURNIS MURAH,"Cempaka Putih, Jakarta Pusat",2,1,33 m²," 325,000,000"
Jual BU/F.17 2Kamar/Nego Harga Murah Agen Specialis Bassura City,"Cipinang, Jakarta Timur",2,1,34 m²," 453,000,000"
1 PARK AVENUE APARTEMEN  GANDARIA,"Gandaria, Jakarta Selatan",3,2,146 m²," 5,000,000,000"
"Apartment Nirvana In Kemang Exclusive, High end And Luxurious","Kemang, Jakarta Selatan",3,3,224 m²," 4,700,000,000"
Dijual Apartemen Taman Anggrek Residences - Tower Azalea,"Grogol Petamburan, Jakarta Barat",2,1,99 m²," 2,900,000,000"
"Oase Park, Hunian 280 jutaan di Dekat Gerbang Tol Pamulang","Kebayoran Lama, Jakarta Selatan",1,1,23 m²," 285,000,000"
Dijual Apartment Nine Res Mampang Prapatan Jakarta Selatan 35m 820jt,"Mampang Prapatan, Jakarta Selatan",1,1,35 m²," 820,000,000"
Dijual Apartment Ciputra Word Mega Kuningan Jakarta Selatan,"Kuningan, Jakarta Selatan",4,3,152 m²," 4,000,000,000"
Dijual Apartment Sahid sudirman Residence Jakarta Pusat,"Sudirman, Jakarta Selatan",3,2,177 m²," 5,450,000,000"
Apartemen Oak Tower Jakarta Timur Furnished Dkt Klp. Gading,"Pulo Gadung, Jakarta Timur",2,1,42 m²," 876,557,000"
Apartemen Holland Village Cempaka Putih Brand New,"Cempaka Putih, Jakarta Pusat",2,2,76 m²," 1,937,258,000"
Apartemen Mediterania Tower Marigold (2BR),"Grogol Petamburan, Jakarta Barat",2,1,53 m²," 1,650,000,000"
Apartemen GP Plaza Slipi  – Tipe Studio Furnished Brand New Unit,"Tanah Abang, Jakarta Pusat",1,1,30 m²," 800,000,000"
Apartemen Ciputra International Brand New,"Kembangan, Jakarta Barat",1,1,26 m²," 1,400,000,000"
For Sale Apartemen Denpasar Residence,"Kuningan, Jakarta Selatan",2,2,84 m²," 3,000,000,000"
Apartemen Bassura City Jakarta Timur,"Jatinegara, Jakarta Timur",2,1,43 m²," 630,000,000"
Nice 2BR Apt with Strategic Location   Hampton Park Apartment,"Pondok Indah, Jakarta Selatan",2,2,82 m²," 1,960,000,000"
Dijual Apartment Nine Res Mampang Prapatan Jakarta Selatan 35m 820jt,"Mampang Prapatan, Jakarta Selatan",1,1,35 m²," 820,000,000"
Dijual Apartment Ciputra Word Mega Kuningan Jakarta Selatan,"Kuningan, Jakarta Selatan",4,3,152 m²," 4,000,000,000"
Dijual Apartment Sahid sudirman Residence Jakarta Pusat,"Sudirman, Jakarta Selatan",3,2,177 m²," 5,450,000,000"
Dijual MURAH 2 Bedroom Apartemen Taman Anggrek Residence,"Tanjung Duren, Jakarta Barat",2,1,50 m²," 1,350,000,000"
Jual / Sewa 3BR Unit di Apartment Taman Rasuna Tower 9 Lantai 8,"Kuningan, Jakarta Selatan",3,3,95 m²," 1,700,000,000"
Jual Apartment lokasi Strategis Apartment Puri Orchard,"Cengkareng, Jakarta Barat",1,1,26 m²," 490,000,000"
Apartemen Bassura City Jakarta Timur,"Jatinegara, Jakarta Timur",2,1,43 m²," 630,000,000"
Apartemen Oak Tower Jakarta Timur Furnished Dkt Klp. Gading,"Pulo Gadung, Jakarta Timur",2,1,42 m²," 876,557,000"
Apartemen Holland Village Cempaka Putih Brand New,"Cempaka Putih, Jakarta Pusat",2,2,76 m²," 1,937,258,000"
Apartemen Mediterania Tower Marigold (2BR),"Grogol Petamburan, Jakarta Barat",2,1,53 m²," 1,650,000,000"
Apartemen GP Plaza Slipi  – Tipe Studio Furnished Brand New Unit,"Tanah Abang, Jakarta Pusat",1,1,30 m²," 800,000,000"
Apartemen Ciputra International Brand New,"Kembangan, Jakarta Barat",1,1,26 m²," 1,400,000,000"
For Sale Apartemen Denpasar Residence,"Kuningan, Jakarta Selatan",2,2,84 m²," 3,000,000,000"
Apartemen Permata Hijau 3 BR Baru Renovasi,"Permata Hijau, Jakarta Selatan",3,2,176 m²," 5,200,000,000"
For Sale Bellagio Residence Apartemen 3 BR,"Kuningan, Jakarta Selatan",3,2,200 m²," 4,200,000,000"
Dijual Apartemen Holland Village,"Cempaka Putih, Jakarta Pusat",3,2,131 m²," 2,500,000,000"
"Apartemen San Francisco, Ciputra International, Rawa Buaya, Jakarta Barat","Rawa Buaya, Jakarta Barat",2,1,82 m²," 2,950,000,000"
DIJUAL 1 UNIT BOTANICA APARTMENT JAKARTA SELATAN,"Kebayoran Baru, Jakarta Selatan",2,2,157 m²," 5,800,000,000"
Apartemen Sedayu Suites Kelapa Gading,"Kelapa Gading Timur, Jakarta Utara",1,36 m²,157 m²," 1,050,000,000"
"Kapan lagi Miliki Hunian Luxury di Selatan Jakarta, La Maison Apartement","Kebayoran Baru, Jakarta Selatan",2,3,127 m²," 4,500,000,000"
APARTEMEN MURAH DENGAN FASILITAS SUPER DUPER MEWAH AREA JAKARTA PUSAT,"Thamrin, Jakarta Pusat",2,2,134 m²," 3,200,000,000"
ANTASARI PLACE - JAKARTA,"Antasari, Jakarta Selatan",1,1,28 m²," 1,389,200,000"
Dijual Apt Bukit Golf Pondok Indah.,"Pondok Indah, Jakarta Selatan",3,3,173 m²," 4,800,000,000"
"Apartemen Bellagio Residence, 2BR, 84sqm","Kuningan, Jakarta Selatan",2,1,84 m²," 2,100,000,000"
Apartemen Gading Nias 2 Kamar Chrysant Furnished Lt Tengah,"Kelapa Gading, Jakarta Utara",2,1,35 m²," 180,000,000"
BEST PRICE FOR SALE INFINITY TOWER KEMANG VILLAGE,"Kemang, Jakarta Selatan",2,1,107 m²," 3,500,000,000"
JUAL CEPAT TIFFANY KEMANG VILLAGE NEGO SAMPAI DEAL,"Kemang, Jakarta Selatan",3,2,165 m²," 4,500,000,000"
JUAL CEPAT RITZ TOWER KEMANG VILLAGE NEGO SAMPAI DEAL,"Kemang, Jakarta Selatan",2,2,143 m²," 4,200,000,000"
"Puri Cassablanca,3br, fully furnished, unit bagus dan luas, lantai middle","Casablanca, Jakarta Selatan",3,2,110 m²," 2,400,000,000"
DIJUAL CEPAT UNIT BAGUS LOKASI STRATEGIES MAYFLOWER NEGO SAMPAI DEAL,"Sudirman, Jakarta Selatan",3,2,172 m²," 7,300,000,000"
Dijual Apt Bukit Golf Pondok Indah.,"Pondok Indah, Jakarta Selatan",3,3,173 m²," 4,800,000,000"
Dijual Cepat Apartemen Gading Nias Tower Bougenville,"Kelapa Gading, Jakarta Utara",2,1,35 m²," 225,000,000"
For sale apartemen studio Sedayu City,"Kelapa Gading, Jakarta Utara",1,1,31 m²," 1,100,000,000"
apartement cantik dan mewah dilokasi strategis Jakarta barat.,"Kembangan, Jakarta Barat",1,1,30 m²," 710,000,000"
Apartemen 3kmr +1 luas bersih nyaman jual murah,Jakarta Pusat,4,2,97 m²," 1,150,000,000"
Dijual Apartemen Full Furnish di Kuningan Jakarta Selatan,"Kuningan, Jakarta Selatan",2,1,76 m²," 4,200,000,000"
jual APARTEMENT RESIDENCE 8 SENOPATI,"Kebayoran Baru, Jakarta Selatan",3,2,180 m²," 8,700,000,000"
Dijual Apartemen Pakubuwono Luas Mewah,"Kebayoran Baru, Jakarta Selatan",2,2,153 m²," 5,500,000,000"
Green Pramuka tower pino lt 11 2br furnish plus balik nama,"Cempaka Putih, Jakarta Pusat",2,1,33 m²," 310,000,000"
Green Pramuka tower chrysant studio furnish sudah balik nama,"Cempaka Putih, Jakarta Pusat",1,1,21 m²," 270,000,000"
Green Pramuka tower chrysant studio furnish sudah balik nama,"Cempaka Putih, Jakarta Pusat",1,1,21 m²," 270,000,000"
Green Pramuka tower chrysant studio furnish sudah balik nama,"Cempaka Putih, Jakarta Pusat",1,1,21 m²," 270,000,000"
Green Pramuka tower chrysant 2br kosongan plus balik nama,"Cempaka Putih, Jakarta Pusat",2,1,33 m²," 380,000,000"
Green Pramuka tower baru 2br full furnished sudah balik nama,"Cempaka Putih, Jakarta Pusat",2,1,33 m²," 450,000,000"
Green Pramuka tower baru 2br kosongan sudah balik nama,"Cempaka Putih, Jakarta Pusat",2,1,33 m²," 380,000,000"
Dijual cepat (BU) Apartemen Belmont Residence JakBar,"Meruya, Jakarta Barat",2,1,43 m²," 590,000,000"
Apartemen Gading Nias 2 Kamar Chrysant Furnished Lt Tengah,"Kelapa Gading, Jakarta Utara",2,1,35 m²," 180,000,000"
Dijual Apartemen Savyavasa di Darmawangsa Jakarta Selatan,"Kebayoran Baru, Jakarta Selatan",2,1,133 m²," 8,700,000,000"
Apartemen Strategis di Jakarta Timur,"Pulo Gadung, Jakarta Timur",2,1,36 m²," 800,000,000"
BEST PRICE FOR SALE INFINITY TOWER KEMANG VILLAGE,"Kemang, Jakarta Selatan",2,1,107 m²," 3,500,000,000"
JUAL CEPAT RITZ TOWER KEMANG VILLAGE NEGO SAMPAI DEAL,"Kemang, Jakarta Selatan",2,2,143 m²," 4,200,000,000"
JUAL CEPAT TIFFANY KEMANG VILLAGE NEGO SAMPAI DEAL,"Kemang, Jakarta Selatan",3,2,165 m²," 4,500,000,000"
"Puri Cassablanca,3br, fully furnished, unit bagus dan luas, lantai middle","Casablanca, Jakarta Selatan",3,2,110 m²," 2,400,000,000"
"Apartemen Taman Rasuna, 2br, fully furnished, view pool dan epicentrum,tower depan","Kuningan, Jakarta Selatan",2,2,74 m²," 1,425,000,000"
"Apartmen Taman Rasuna, Tower 15, View Favorit, View Epicentrum","Kuningan, Jakarta Selatan",2,1,74 m²," 1,350,000,000"
"Apartemen Taman Rasuna, tower 17, 3br, fully furnished, view epicentrum","Kuningan, Jakarta Selatan",3,2,90 m²," 1,625,000,000"
"Lower Price,Setiabudi Residences, Private Lift,3BR, 147 m2,FF,Jakarta Selatan","SetiaBudi, Jakarta Selatan",3,2,147 m²," 4,100,000,000"
"Turun Harga, Setiabudi Residences, 3br, smart door locked, city view","SetiaBudi, Jakarta Selatan",3,2,142 m²," 3,900,000,000"
"Apart Taman Rasuna, 2br, ff, unit bgus, Ready in Live & Invest,fully furnished","Kuningan, Jakarta Selatan",2,2,74 m²," 1,450,000,000"
"Setiabudi Residence, 2bR, dibawah Harga Pasaran,fully furnished, Pool View","SetiaBudi, Jakarta Selatan",2,1,82 m²," 2,700,000,000"
"Spesial harga, Jarang ada, Verde Two, 2BR, Luxury apartment","Kuningan, Jakarta Selatan",2,1,171 m²," 8,600,000,000"
"Dijual Verde Two,  Monde Verde, Private Lift,Unit Combine, Kuningan,Jakarta","Kuningan, Jakarta Selatan",4,3,460 m²," 31,000,000,000"
"Turun harga, Setiabudi Residence, 3BR, City View, Unit Luas,Kuningan","SetiaBudi, Jakarta Selatan",3,2,143 m²," 3,700,000,000"
"Dijual cepat Apartemen Taman Rasuna, palng dicari, kuningan, jakarta selatan","Kuningan, Jakarta Selatan",1,1,56 m²," 1,000,000,000"
Dijual Apartemen di Apartemen Callia Park Center Pulomas,"Pulo Gadung, Jakarta Timur",2,2,64 m²," 1,000,000,000"
DIJUAL APARTEMEN TOKYO RIVERSIDE STUDIO,"Pantai Indah Kapuk, Jakarta Utara",1,1,21 m²," 250,000,000"
Arumaya Residences,"TB Simatupang, Jakarta Selatan",1,1,58 m²," 2,500,000,000"
Apartemen Bassura City 3Br Furnished Shm Bisa Kredit Bank,"Cipinang, Jakarta Timur",3,1,48 m²," 780,000,000"
"Dijual Apartemen Bagus Aston Pluit Siap Huni Pluit, Jakarta Utara","Pluit, Jakarta Utara",2,1,42 m²," 610,000,000"
Dijual 2 BR furnish apartemen green bay Pluit Jakarta Utara,"Pluit, Jakarta Utara",2,1,35 m²," 365,000,000"
Jual Apartemen Taman Rasuna 3BR semi furnish kuningan Jaksel,"SetiaBudi, Jakarta Selatan",3,2,81 m²," 1,548,000,000"
"Dijual Apartment Izarra di Tb. Simatupang, Full Furnished, dekat ke Stasiun MRT","TB Simatupang, Jakarta Selatan",2,1,108 m²," 3,900,000,000"
Dijual Unit apartment Verde dengan design interior mewah,"Kuningan, Jakarta Selatan",2,2,167 m²," 6,500,000,000"
"Dijual Apartemen nyaman di Green Pramuka City, harga murah, masih bisa Nego","Cempaka Baru, Jakarta Pusat",2,1,33 m²," 450,000,000"
"Dijual Senayan City Residence Full Furnished, Harga Covid, Siap huni","Tanah Abang, Jakarta Pusat",3,3,207 m²," 7,000,000,000"
"Dijual Unit bagus dan terawat di Ciputra World 1 Kuningan, harga Nego","Kuningan, Jakarta Selatan",3,3,182 m²," 9,000,000,000"
Apartement Woodland Park Residence Kalibata lokasi strategis,"Pancoran, Jakarta Selatan",3,1,75 m²," 2,300,000,000"
Interior Design 2br 77m2 Condo Green Bay Pluit Greenbay Furnished,"Pluit, Jakarta Utara",2,2,77 m²," 1,300,000,000"
Apartemen Orchard Satrio Ciputra World 2 Kuningan Jaksel – Brand New 3BR,"Kuningan, Jakarta Selatan",3,2,140 m²," 5,500,000,000"
Unit Hook 2BR  45m2 T Plaza Benhil The Archies Tanah Abang City View,"Bendungan Hilir, Jakarta Pusat",2,1,45 m²," 1,200,000,000"
Dijual Apartment Teluk Intan Lantai Rendah (Lt 2),"Penjaringan, Jakarta Utara",2,1,35 m²," 300,000,000"
dijual apartment tokyo riverside low zone,"Pantai Indah Kapuk, Jakarta Utara",2,1,40 m²," 600,000,000"
APARTEMEN METROPARK  FURNISH BAGUS KEDOYA JAKARTA BARAT,"Kedoya, Jakarta Barat",1,1,27 m²," 650,000,000"
Apartemen 2 Bedroom South Gate Dijual di Jakarta Selatan,"Tanjung Barat, Jakarta Selatan",2,2,52 m²," 2,400,000,000"
code good 1 id Apart regency kalcit  J02 SHM,"Tanjung Duren, Jakarta Barat",2,1,34 m²," 335,750,000"
TURUN HARGA    Dijual Apartment Mediterania,"Kelapa Gading, Jakarta Utara",1,1,36 m²," 550,000,000"
Apartemen The Mansion Kemayoran 2 BR,"Kemayoran, Jakarta Pusat",2,1,49 m²," 800,000,000"
Apartemen 2 + 1 Bedroom Posisi HOOK Full Furnished,"Sudirman, Jakarta Selatan",4,3,70 m²," 1,650,000,000"
APARTEMEN GADING NIAS 2 BEDROOM,"Kelapa Gading, Jakarta Utara",2,1,35 m²," 240,000,000"
Dijual Apartemen Sunter Icon Kelapa Gading,"Kelapa Gading, Jakarta Utara",2,1,42 m²," 560,000,000"
Apartemen 2 BR Gading Greenhill,"Kelapa Gading, Jakarta Utara",2,1,48 m²," 490,000,000"
Dijual Apartement The Kensinton Royal Suite Tower Belmont,"Kelapa Gading, Jakarta Utara",3,2,104 m²," 3,200,000,000"
Apartment Ancol Mansion Siap Huni Ancol Jakarta Utara,"Ancol, Jakarta Utara",1,1,66 m²," 1,000,000,000"
DIJUAL APARTEMEN DI JAKARTA BARAT,"Kembangan, Jakarta Barat",2,1,36 m²," 350,000,000"
Nice 1BR Penthouse Apt with Strategic Location At Pondok Indah Residence,"Pondok Indah, Jakarta Selatan",1,1,79 m²," 4,900,000,000"
Nice and Spacious 4BR Loft Type Apartment   Kemang Village,"Kemang, Jakarta Selatan",4,3,223 m²," 6,800,000,000"
Nice 3BR Apartment with Strategic Location   Park Royale Apartment,"Gatot Subroto, Jakarta Selatan",3,2,162 m²," 6,000,000,000"
Nice and Cozy SOHO Type Apartment   Citylofts Sudirman - Unfurnished,"Sudirman, Jakarta Selatan",1,1,86 m²," 2,600,000,000"
Nice and Cozy 2BR Apt with Strategic Location At Pondok Indah Residence,"Pondok Indah, Jakarta Selatan",2,2,110 m²," 4,900,000,000"
Nice 2BR Apartment with Strategic Location   Kemang Village,"Kemang, Jakarta Selatan",2,2,110 m²," 3,300,000,000"
Nicely Furnished 2BR Apartment with Strategic Location   Marbella Kemang,"Kemang, Jakarta Selatan",2,2,66 m²," 1,900,000,000"
Nicely 3BR Apartment with Strategic Location   Capital Residence3,"Sudirman, Jakarta Selatan",3,3,172 m²," 12,000,000,000"
Nice 3 BR Apartment with Strategic Location   Kusuma Chandra Sudirman,"Sudirman, Jakarta Selatan",3,2,149 m²," 5,000,000,000"
Nice 1BR Apt with Strategic Location   Kuningan City,"Kuningan, Jakarta Selatan",1,1,48 m²," 2,250,000,000"
Nice and Cozy 1 BR Apt-Hotel With Strategic Location   Citadines Rasuna,"Kuningan, Jakarta Selatan",1,1,55 m²," 3,000,000,000"
Nice 2BR Apt with Strategic Location   Green View Apt Pondok Indah,"Pondok Indah, Jakarta Selatan",2,2,135 m²," 3,000,000,000"
Nice 2BR Apartment with Strategic Location   Kuningan Place Apartment,"Kuningan, Jakarta Selatan",2,2,70 m²," 2,200,000,000"
Apartemen Premium dengan Pet Friendly di tangerang,"Kebayoran Lama, Jakarta Selatan",2,2,109 m²," 2,549,641,000"
Apartemen Holland Village 3 BR +1 luas 110 m2 Brand New,"Cempaka Putih, Jakarta Pusat",3,2,110 m²," 2,596,425,000"
Dijual Apartment Pearl Garden Kuningan Jakarta Selatan,"Kuningan, Jakarta Selatan",3,3,200 m²," 6,000,000,000"
dijual apartemen essence Darmawangsa 269m furnished 7M,"Kebayoran Baru, Jakarta Selatan",5,5,269 m²," 7,000,000,000"
CONDOMINIUM DI MEGA KUNINGAN,"Kuningan Timur, Jakarta Selatan",2,1,78 m²," 4,700,000,000"
"Apartment Batavia Bendungan Hilir, Jakarta Pusat.","Bendungan Hilir, Jakarta Pusat",1,1,46 m²," 1,500,000,000"
"APARTMENT  KINTAMANI ,  jl  Prapanca Raya 1, Jakarta Selatan. Tower B lantai 6/6","Kebayoran Baru, Jakarta Selatan",2,2,127 m²," 2,700,000,000"
"Apartemen San Francisco, Ciputra International, Rawa Buaya, Jakarta Barat","Rawa Buaya, Jakarta Barat",1,1,58 m²," 2,200,000,000"
"Apartemen amsterdam, ciputra international, rawa buaya, jakarta barat","Rawa Buaya, Jakarta Barat",2,1,80 m²," 2,400,000,000"
Di Jual Apartement Mitra Oasis Residence Senen Jakarta Pusat,"Senen, Jakarta Pusat",4,3,299 m²," 3,500,000,000"
studio cempaka putih,"Cempaka Putih, Jakarta Pusat",1,1,34 m²," 1,200,000,000"
Dijual Murah Kondisi Bagus Apt Casablanca 2BR Semi Furnished,Jakarta Selatan,2,2,125 m²," 2,500,000,000"
